"year","month","day","hour","tempf","humidity","solarradiation","hourlyrainin","windspeedmph"
2020,9,13,10,64.65,89.25,60.31,0,0.0666666666666667
2020,9,13,11,66.8222222222222,83.5555555555556,108.13,0,0.277777777777778
2020,9,13,12,74.3666666666667,69.1111111111111,248.082222222222,0,0.733333333333333
2020,9,13,13,74.8166666666667,66.4166666666667,795.694166666667,0,0.875
2020,9,13,14,75.925,61.1666666666667,660.615,0,0.85
2020,9,13,15,75.925,58.5833333333333,551.135,0,1.38333333333333
2020,9,13,16,73.9416666666667,63.4166666666667,356.8325,0,0.9
2020,9,13,17,73.4583333333333,62.8333333333333,278.12,0,1.225
2020,9,13,18,71.9083333333333,64.0833333333333,210.536666666667,0,1
2020,9,13,19,67.6416666666667,70.8333333333333,54.05,0,0.45
2020,9,13,20,64.6833333333333,78.4166666666667,7.38916666666667,0,0.0583333333333333
2020,9,13,21,61.55,85.8333333333333,0,0,0
2020,9,13,22,59.5,88.0909090909091,0,0,0
2020,9,13,23,57.7857142857143,90.2857142857143,0,0,0
2020,9,13,24,56.5416666666667,92.5,0,0,0
2020,9,14,1,55.1454545454545,94.5454545454545,0,0,0
2020,9,14,2,53.8,96,0,0,0
2020,9,14,3,53.2,96.25,0,0,0
2020,9,14,4,52.5571428571429,97,0,0,0
2020,9,14,5,52.0166666666667,97,0,0,0
2020,9,14,6,51.45,97,0,0,0
2020,9,14,7,51.3083333333333,97,0,0,0
2020,9,14,8,51.1666666666667,97,3.3625,0,0
2020,9,14,9,53.325,96.9166666666667,32.9991666666667,0,0
2020,9,14,10,58.2833333333333,92,85.6941666666667,0,0.0333333333333333
2020,9,14,11,62.4833333333333,84.75,159.32,0,0.075
2020,9,14,12,68.1166666666667,74.9166666666667,288.151666666667,0,0.2
2020,9,14,13,70.6916666666667,67.6666666666667,335.4125,0,0.108333333333333
2020,9,14,14,72.1833333333333,64.8333333333333,385.590833333333,0,0.216666666666667
2020,9,14,15,74.125,63,379.925,0,0.25
2020,9,14,16,74.0166666666667,60.25,274.093333333333,0,0.325
2020,9,14,17,73.725,58.8333333333333,232.845,0,0.075
2020,9,14,18,74.1666666666667,58.8333333333333,152.664166666667,0,0.108333333333333
2020,9,14,19,70.3,65.5833333333333,45.9541666666667,0,0.0583333333333333
2020,9,14,20,66.2666666666667,78.4166666666667,6.31916666666667,0,0
2020,9,14,21,61.9666666666667,88.4166666666667,0,0,0
2020,9,14,22,59.4666666666667,92.4166666666667,0,0,0
2020,9,14,23,58.8416666666667,89.5,0,0,0
2020,9,14,24,57.4,90.8333333333333,0,0,0
2020,9,15,1,56.0333333333333,92.4166666666667,0,0,0
2020,9,15,2,54.875,94.1666666666667,0,0,0
2020,9,15,3,54.35,95.1666666666667,0,0,0
2020,9,15,4,53.7333333333333,95.6666666666667,0,0,0
2020,9,15,5,52.6,96,0,0,0
2020,9,15,6,51.9333333333333,96.5833333333333,0,0,0
2020,9,15,7,51.3916666666667,97,0,0,0
2020,9,15,8,51.1333333333333,97,2.42666666666667,0,0
2020,9,15,9,53.0166666666667,95.3333333333333,27.9925,0,0
2020,9,15,10,57.2,86,62.0416666666667,0,0.275
2020,9,15,11,61.1083333333333,76.1666666666667,117.430833333333,0,0.391666666666667
2020,9,15,12,68.375,62,528.805,0,0.791666666666667
2020,9,15,13,74.0166666666667,57.9166666666667,649.543333333333,0,0.575
2020,9,15,14,76.35,55.8333333333333,643.885,0,0.583333333333333
2020,9,15,15,76.825,55,545.924166666667,0,0.9
2020,9,15,16,77.5916666666667,54.5,429.9875,0,0.575
2020,9,15,17,77.7333333333333,53.1666666666667,299.58,0,0.55
2020,9,15,18,76.825,53.9166666666667,162.084166666667,0,0.258333333333333
2020,9,15,19,73.8916666666667,57.9166666666667,54.9783333333333,0,0.125
2020,9,15,20,69.5583333333333,66.1666666666667,9.71333333333333,0,0
2020,9,15,21,63.6,78.75,0,0,0
2020,9,15,22,60.7,83.6666666666667,0,0,0
2020,9,15,23,58.1916666666667,85.1666666666667,0,0,0
2020,9,15,24,56.3916666666667,86.0833333333333,0,0,0
2020,9,16,1,55.025,85.1666666666667,0,0,0
2020,9,16,2,53.9,86.0833333333333,0,0,0
2020,9,16,3,53.0833333333333,87.0833333333333,0,0,0
2020,9,16,4,51.875,89.3333333333333,0,0,0
2020,9,16,5,50.7,91.5833333333333,0,0,0
2020,9,16,6,49.9,93.75,0,0,0
2020,9,16,7,49.2166666666667,95.25,0,0,0
2020,9,16,8,48.5083333333333,96,2.4975,0,0
2020,9,16,9,50.9,94.25,29.2166666666667,0,0
2020,9,16,10,59,79.5833333333333,78.66,0,0.158333333333333
2020,9,16,11,63.85,71.75,140.419166666667,0,0.133333333333333
2020,9,16,12,72.5916666666667,59.6666666666667,411.800833333333,0,0.375
2020,9,16,13,78.025,56.75,526.155,0,0.658333333333333
2020,9,16,14,79.9416666666667,53.1666666666667,550.745,0,0.325
2020,9,16,15,81.6666666666667,51.9166666666667,509.916666666667,0,0.491666666666667
2020,9,16,16,83.0166666666667,48,413.931666666667,0,0.2
2020,9,16,17,82.475,48.5,284.225833333333,0,0.333333333333333
2020,9,16,18,81.1083333333333,50.1666666666667,166.4975,0,0.308333333333333
2020,9,16,19,76.8,56.4166666666667,54.0191666666667,0,0.05
2020,9,16,20,73.3083333333333,63.1666666666667,10.51,0,0.0166666666666667
2020,9,16,21,71.1166666666667,67.25,0,0,0
2020,9,16,22,70.1916666666667,71.0833333333333,0,0,0
2020,9,16,23,68.2583333333333,76.9166666666667,0,0,0
2020,9,16,24,68.2833333333333,76.6666666666667,0,0,0
2020,9,17,1,67.7166666666667,80.9166666666667,0,0,0
2020,9,17,2,66.275,85.5,0,0,0
2020,9,17,3,64.2333333333333,89.75,0,0,0
2020,9,17,4,63,92.5833333333333,0,0,0
2020,9,17,5,62.5583333333333,91.8333333333333,0,0,0.05
2020,9,17,6,62.0333333333333,84,0,0,0.325
2020,9,17,7,61.0416666666667,83.3333333333333,0,0,0.366666666666667
2020,9,17,8,61.2083333333333,82,1.63083333333333,0,0.258333333333333
2020,9,17,9,60.4083333333333,81.1666666666667,27.1675,0,0.391666666666667
2020,9,17,10,61.2333333333333,76.8333333333333,72.31,0,0.216666666666667
2020,9,17,11,63.0833333333333,70.9166666666667,161.869166666667,0,0.741666666666667
2020,9,17,12,67.5083333333333,60.25,414.229166666667,0,0.475
2020,9,17,13,72.3583333333333,49.6666666666667,641.548333333333,0,0.708333333333333
2020,9,17,14,74.0666666666667,47.1666666666667,699.364166666667,0,0.691666666666667
2020,9,17,15,75.35,44.9166666666667,646.7075,0,0.683333333333333
2020,9,17,16,75.6083333333333,44.75,476.090833333333,0,0.583333333333333
2020,9,17,17,71.9833333333333,49.75,207.491666666667,0,0.175
2020,9,17,18,70.1416666666667,52.25,123.160833333333,0,0.291666666666667
2020,9,17,19,66.8666666666667,55.9166666666667,43.5283333333333,0,0.166666666666667
2020,9,17,20,63.65,62.75,9.34666666666667,0,0.308333333333333
2020,9,17,21,59.7,69.75,0,0,0.2
2020,9,17,22,57.575,75.4166666666667,0,0,0
2020,9,17,23,56.4583333333333,77.5833333333333,0,0,0.0166666666666667
2020,9,17,24,55.0333333333333,77.9166666666667,0,0,0
2020,9,18,1,53.7833333333333,76.5833333333333,0,0,0.0166666666666667
2020,9,18,2,52.1333333333333,77.9166666666667,0,0,0
2020,9,18,3,50.3083333333333,81.0833333333333,0,0,0
2020,9,18,4,49.0416666666667,82.25,0,0,0
2020,9,18,5,48.3666666666667,83.75,0,0,0.0166666666666667
2020,9,18,6,47.4083333333333,87.25,0,0,0
2020,9,18,7,46.0083333333333,88.5833333333333,0,0,0
2020,9,18,8,45.2583333333333,89.75,2.36416666666667,0,0
2020,9,18,9,46.6416666666667,84.9166666666667,18.4308333333333,0,0.141666666666667
2020,9,18,10,49.35,71.9166666666667,25.6983333333333,0,0.533333333333333
2020,9,18,11,52.825,56.3333333333333,71.2483333333333,0,0.3
2020,9,18,12,61.4833333333333,37.75,651.498333333333,0,0.483333333333333
2020,9,18,13,65.0166666666667,31.75,758.065833333333,0,0.775
2020,9,18,14,65.8416666666667,30.75,759.44,0,0.925
2020,9,18,15,66.35,33.6666666666667,688.72,0,0.875
2020,9,18,16,66.85,34.75,590.759166666667,0,0.925
2020,9,18,17,67.0583333333333,35.75,422.261666666667,0,0.608333333333333
2020,9,18,18,65.6,38.1666666666667,220.9375,0,0.55
2020,9,18,19,60.8833333333333,43.0833333333333,53.0408333333333,0,0.0666666666666667
2020,9,18,20,56.5833333333333,53.25,5.88166666666667,0,0.0166666666666667
2020,9,18,21,51.55,66.8333333333333,0,0,0
2020,9,18,22,47.7666666666667,74.6666666666667,0,0,0
2020,9,18,23,45.5333333333333,79.4166666666667,0,0,0
2020,9,18,24,43.725,83.25,0,0,0
2020,9,19,1,42.225,86.0833333333333,0,0,0
2020,9,19,2,41.2,87.3333333333333,0,0,0
2020,9,19,3,39.975,91.25,0,0,0
2020,9,19,4,39.2833333333333,92.6666666666667,0,0,0
2020,9,19,5,38.525,92.8333333333333,0,0,0
2020,9,19,6,37.975,93.5,0,0,0
2020,9,19,7,37.2666666666667,93.9166666666667,0,0,0
2020,9,19,8,36.55,94.6666666666667,1.81416666666667,0,0
2020,9,19,9,38.925,93.5833333333333,15.3741666666667,0,0
2020,9,19,10,46.1333333333333,75.25,24.67,0,0.141666666666667
2020,9,19,11,51.3166666666667,69.8333333333333,91.3816666666667,0,0.125
2020,9,19,12,61.8416666666667,49,643.006666666667,0,0.266666666666667
2020,9,19,13,66.4166666666667,40.75,749.419166666667,0,0.366666666666667
2020,9,19,14,66.6333333333333,39.8333333333333,748.033333333333,0,0.433333333333333
2020,9,19,15,67.8833333333333,38.9166666666667,688.659166666667,0,0.758333333333333
2020,9,19,16,68.375,37.5,583.674166666667,0,0.508333333333333
2020,9,19,17,69.1333333333333,35.5,411.190833333333,0,0.825
2020,9,19,18,68.2166666666667,34.9166666666667,228.279166666667,0,0.0916666666666667
2020,9,19,19,63.675,41.3333333333333,60.2075,0,0.075
2020,9,19,20,58.7083333333333,53.8333333333333,6.49083333333333,0,0
2020,9,19,21,52.775,71.25,0,0,0
2020,9,19,22,49.4083333333333,78.75,0,0,0
2020,9,19,23,48.8833333333333,76,0,0,0
2020,9,19,24,48.0166666666667,78,0,0,0
2020,9,20,1,46.2166666666667,84.5833333333333,0,0,0
2020,9,20,2,44.6166666666667,89.5833333333333,0,0,0
2020,9,20,3,44,91.1666666666667,0,0,0
2020,9,20,4,43.3333333333333,92.0833333333333,0,0,0
2020,9,20,5,42.475,93.8333333333333,0,0,0
2020,9,20,6,42.0166666666667,94,0,0,0
2020,9,20,7,41.7666666666667,94.8333333333333,0,0,0
2020,9,20,8,41.275,95,1.61,0,0
2020,9,20,9,43.6333333333333,94,15.3,0,0
2020,9,20,10,50.05,82.9166666666667,25.0675,0,0.075
2020,9,20,11,56.3583333333333,69.5,109.438333333333,0,0.0166666666666667
2020,9,20,12,68.1333333333333,45.9166666666667,631.11,0,0.375
2020,9,20,13,72.2666666666667,39.5,750.204166666667,0,0.483333333333333
2020,9,20,14,72.9666666666667,37.75,742.916666666667,0,0.791666666666667
2020,9,20,15,74.1416666666667,34.9166666666667,696.4675,0,0.5
2020,9,20,16,75.0666666666667,35.6666666666667,584.939166666667,0,0.85
2020,9,20,17,74.7,33.1666666666667,406.673333333333,0,0.55
2020,9,20,18,72.6583333333333,33.4166666666667,219.509166666667,0,0.433333333333333
2020,9,20,19,68.7916666666667,35.0833333333333,55.3866666666667,0,0.0666666666666667
2020,9,20,20,62.8,46.9166666666667,4.81,0,0
2020,9,20,21,56.5416666666667,64,0,0,0
2020,9,20,22,52.5833333333333,77.4166666666667,0,0,0
2020,9,20,23,54.125,66.25,0,0,0.125
2020,9,20,24,54.9416666666667,60.5,0,0,0.125
2020,9,21,1,53.5416666666667,62.6666666666667,0,0,0.075
2020,9,21,2,52.5083333333333,66.3333333333333,0,0,0.075
2020,9,21,3,51.275,71.1666666666667,0,0,0.0166666666666667
2020,9,21,4,48.7333333333333,77.75,0,0,0
2020,9,21,5,45.6583333333333,85.75,0,0,0
2020,9,21,6,44.3,89,0,0,0
2020,9,21,7,43.25,91.3333333333333,0,0,0
2020,9,21,8,43,92.4166666666667,1.6825,0,0
2020,9,21,9,44.75,91.8333333333333,22.2133333333333,0,0
2020,9,21,10,51,78.5,49.2783333333333,0,0.0166666666666667
2020,9,21,11,57.4416666666667,64.1666666666667,136.585833333333,0,0.108333333333333
2020,9,21,12,70.0083333333333,45.8333333333333,566.291666666667,0,0.425
2020,9,21,13,75.0083333333333,40.4166666666667,679.6575,0,0.35
2020,9,21,14,76.0166666666667,39.25,680.024166666667,0,0.641666666666667
2020,9,21,15,77.925,36,627.0425,0,0.691666666666667
2020,9,21,16,79.2083333333333,33.4166666666667,520.946666666667,0,0.5
2020,9,21,17,78.2916666666667,32.9166666666667,362.981666666667,0,0.85
2020,9,21,18,76.075,34.5,190.19,0,0.45
2020,9,21,19,72.4333333333333,39.1666666666667,46.73,0,0.075
2020,9,21,20,66.7083333333333,49.8333333333333,5.35083333333333,0,0
2020,9,21,21,60,64.0833333333333,0,0,0
2020,9,21,22,56.3166666666667,75.3333333333333,0,0,0
2020,9,21,23,53.825,79.5833333333333,0,0,0
2020,9,21,24,51.8416666666667,84.25,0,0,0
2020,9,22,1,50.4166666666667,86.8333333333333,0,0,0
2020,9,22,2,49.1166666666667,88.4166666666667,0,0,0
2020,9,22,3,48.075,89.8333333333333,0,0,0
2020,9,22,4,47.1833333333333,92,0,0,0
2020,9,22,5,46.5083333333333,94.3333333333333,0,0,0
2020,9,22,6,45.65,94.4166666666667,0,0,0
2020,9,22,7,45.0583333333333,94.4166666666667,0,0,0
2020,9,22,8,44.7666666666667,94,1.4275,0,0
2020,9,22,9,46.6,92.0833333333333,23.8941666666667,0,0
2020,9,22,10,54.15,79.0833333333333,63.6741666666667,0,0
2020,9,22,11,62.075,68.3333333333333,158.983333333333,0,0.0333333333333333
2020,9,22,12,73.0333333333333,55.1666666666667,403.81,0,0.175
2020,9,22,13,77.175,50.5833333333333,471.686666666667,0,0.133333333333333
2020,9,22,14,79.3666666666667,47.5833333333333,533.985833333333,0,0.266666666666667
2020,9,22,15,80.8333333333333,42.8333333333333,532.2725,0,0.341666666666667
2020,9,22,16,81.6583333333333,38.5,404.075,0,0.125
2020,9,22,17,82.0916666666667,38.6666666666667,284.634166666667,0,0.241666666666667
2020,9,22,18,80.2333333333333,41.9166666666667,150.104166666667,0,0.191666666666667
2020,9,22,19,73.7166666666667,52,48.3716666666667,0,0.166666666666667
2020,9,22,20,68.2416666666667,64.4166666666667,5.36,0,0
2020,9,22,21,62.1,80.0833333333333,0,0,0
2020,9,22,22,58.7083333333333,88.0833333333333,0,0,0
2020,9,22,23,56.875,92.5,0,0,0
2020,9,22,24,55.475,94.25,0,0,0
2020,9,23,1,54.3416666666667,95.25,0,0,0
2020,9,23,2,53.3916666666667,96,0,0,0
2020,9,23,3,52.65,96,0,0,0
2020,9,23,4,53.1166666666667,96.75,0,0,0
2020,9,23,5,52.7166666666667,96,0,0,0
2020,9,23,6,51.8833333333333,96.3333333333333,0,0,0
2020,9,23,7,51.075,97,0,0,0
2020,9,23,8,50.7666666666667,97,1.9575,0,0
2020,9,23,9,53.1916666666667,97,25.4125,0,0
2020,9,23,10,59.5916666666667,85.4166666666667,60.7475,0,0.0333333333333333
2020,9,23,11,65.8,75.6666666666667,155.568333333333,0,0.0833333333333333
2020,9,23,12,75.975,61,449.450833333333,0,0.25
2020,9,23,13,80.25,55.4166666666667,555.800833333333,0,0.433333333333333
2020,9,23,14,81.4083333333333,53.75,564.101666666667,0,0.658333333333333
2020,9,23,15,82.2833333333333,47.6666666666667,480.5775,0,1.09166666666667
2020,9,23,16,81.0916666666667,48.5,316.053333333333,0,0.6
2020,9,23,17,79.6416666666667,50.3333333333333,188.324166666667,0,0.608333333333333
2020,9,23,18,77.7416666666667,58,127.2275,0,0.216666666666667
2020,9,23,19,73.0166666666667,64.1666666666667,29.0116666666667,0,0.0916666666666667
2020,9,23,20,68.5666666666667,74.5833333333333,3.29166666666667,0,0
2020,9,23,21,63.6583333333333,86.0833333333333,0,0,0
2020,9,23,22,60.925,91.8333333333333,0,0,0
2020,9,23,23,59.7833333333333,92.25,0,0,0
2020,9,23,24,58.8666666666667,91.9166666666667,0,0,0
2020,9,24,1,57.0916666666667,92.3333333333333,0,0,0
2020,9,24,2,55.55,93,0,0,0
2020,9,24,3,54.0666666666667,94.75,0,0,0
2020,9,24,4,53.1083333333333,95.4166666666667,0,0,0
2020,9,24,5,54.2916666666667,89.4166666666667,0,0,0
2020,9,24,6,55.2,84.5833333333333,0,0,0
2020,9,24,7,53.3,88.5,0,0,0
2020,9,24,8,50.8166666666667,93.25,1.03,0,0
2020,9,24,9,51.775,94.0833333333333,21.875,0,0
2020,9,24,10,58.5666666666667,84.5,53.0408333333333,0,0.0916666666666667
2020,9,24,11,63.3583333333333,79.6666666666667,123.078333333333,0,0.0666666666666667
2020,9,24,12,73.525,65.4166666666667,527.776666666667,0,0.35
2020,9,24,13,77.7666666666667,60.3333333333333,647.216666666667,0,0.516666666666667
2020,9,24,14,78.9583333333333,57.6666666666667,467.810833333333,0,0.925
2020,9,24,15,80.7916666666667,52.75,548.094166666667,0,0.591666666666667
2020,9,24,16,82.6,47.1666666666667,433.985833333333,0,0.341666666666667
2020,9,24,17,81.7416666666667,46.8333333333333,281.380833333333,0,0.416666666666667
2020,9,24,18,80.5916666666667,46.6666666666667,156.334166666667,0,0.25
2020,9,24,19,76.9333333333333,51,41.9483333333333,0,0.0166666666666667
2020,9,24,20,71.3083333333333,65.8333333333333,4.18833333333333,0,0.0166666666666667
2020,9,24,21,65.8916666666667,79.5833333333333,0,0,0
2020,9,24,22,62.725,86.6666666666667,0,0,0
2020,9,24,23,60.5083333333333,90.4166666666667,0,0,0
2020,9,24,24,58.825,93.3333333333333,0,0,0
2020,9,25,1,57.35,94.8333333333333,0,0,0
2020,9,25,2,56.1416666666667,95.0833333333333,0,0,0
2020,9,25,3,54.8666666666667,96,0,0,0
2020,9,25,4,53.95,96,0,0,0
2020,9,25,5,53.0166666666667,96.8333333333333,0,0,0
2020,9,25,6,52.1666666666667,97,0,0,0
2020,9,25,7,51.5416666666667,97,0,0,0
2020,9,25,8,50.85,97,1.02916666666667,0,0
2020,9,25,9,51.9416666666667,97.25,19.45,0,0
2020,9,25,10,57.175,90.8333333333333,44.915,0,0
2020,9,25,11,64.1416666666667,78.75,102.0675,0,0.0333333333333333
2020,9,25,12,77.5166666666667,54.6666666666667,542.233333333333,0,0.125
2020,9,25,13,82,47.5,694.256666666667,0,0.408333333333333
2020,9,25,14,83.1833333333333,44.6666666666667,665.905,0,0.375
2020,9,25,15,84.2666666666667,43.0833333333333,592.473333333333,0,0.641666666666667
2020,9,25,16,84.2833333333333,40.4166666666667,503.636666666667,0,0.675
2020,9,25,17,81.5166666666667,42.3333333333333,240.155,0,0.408333333333333
2020,9,25,18,80.2833333333333,44.9166666666667,116.9025,0,0.408333333333333
2020,9,25,19,76.5833333333333,49.4166666666667,39.7775,0,0.241666666666667
2020,9,25,20,72.7,55.75,4.09666666666667,0,0.116666666666667
2020,9,25,21,68.225,65.4166666666667,0,0,0
2020,9,25,22,65.525,71,0,0,0
2020,9,25,23,63.1666666666667,76.8333333333333,0,0,0
2020,9,25,24,60.575,83.6666666666667,0,0,0
2020,9,26,1,59.8583333333333,85.3333333333333,0,0,0
2020,9,26,2,62.775,78.5,0,0,0
2020,9,26,3,62.5416666666667,79.0833333333333,0,0,0
2020,9,26,4,61.3916666666667,82.5,0,0,0
2020,9,26,5,61.5583333333333,86.5833333333333,0,0,0
2020,9,26,6,61.975,89.25,0,0,0
2020,9,26,7,61.4333333333333,91.6666666666667,0,0,0.216666666666667
2020,9,26,8,60.75,92.3333333333333,0.815833333333333,0,0.075
2020,9,26,9,59.4166666666667,94.25,25.27,0,0.0166666666666667
2020,9,26,10,63.1583333333333,89.6666666666667,68.1191666666667,0,0.525
2020,9,26,11,65.925,84.0833333333333,135.5875,0,0.608333333333333
2020,9,26,12,74.9916666666667,69.0833333333333,462.715833333333,0,0.683333333333333
2020,9,26,13,79.025,62.9166666666667,613.9725,0,0.841666666666667
2020,9,26,14,81.6583333333333,58.9166666666667,603.563333333333,0,1.025
2020,9,26,15,82.9083333333333,56,546.0775,0,1.45
2020,9,26,16,83.1666666666667,54.6666666666667,423.19,0,1.44166666666667
2020,9,26,17,80.6916666666667,55.5,196.2775,0,1.65833333333333
2020,9,26,18,78.4,58.3333333333333,81.1675,0,1.39166666666667
2020,9,26,19,76.2583333333333,60,40.4408333333333,0,1.23333333333333
2020,9,26,20,73.1333333333333,63.5833333333333,3.23083333333333,0,0.733333333333333
2020,9,26,21,70.7583333333333,67.5,0,0,0.783333333333333
2020,9,26,22,69.3583333333333,70.3333333333333,0,0,0.725
2020,9,26,23,68.425,72.75,0,0,1.06666666666667
2020,9,26,24,67.6833333333333,74.9166666666667,0,0,1.15833333333333
2020,9,27,1,67.0166666666667,77.5,0,0,0.633333333333333
2020,9,27,2,66.6083333333333,78.75,0,0,1.03333333333333
2020,9,27,3,65.8916666666667,80.3333333333333,0,0,0.983333333333333
2020,9,27,4,65.3333333333333,82.3333333333333,0,0,0.908333333333333
2020,9,27,5,64.9916666666667,83.6666666666667,0,0,0.975
2020,9,27,6,64.6666666666667,84.8333333333333,0,0,0.575
2020,9,27,7,64.1833333333333,86.25,0,0,0.658333333333333
2020,9,27,8,64.225,86.6666666666667,0.560833333333333,0,0.633333333333333
2020,9,27,9,64.6666666666667,86.6666666666667,19.97,0,0.266666666666667
2020,9,27,10,65.5833333333333,85.5,50.1758333333333,0,0.583333333333333
2020,9,27,11,67.35,83.0833333333333,102.381666666667,0,0.35
2020,9,27,12,71.1166666666667,76.9166666666667,260.085833333333,0,0.3
2020,9,27,13,73.8083333333333,71.6666666666667,308.988333333333,0,0.591666666666667
2020,9,27,14,75.3833333333333,69.9166666666667,254.904166666667,0,0.733333333333333
2020,9,27,15,74.3833333333333,71.6666666666667,127.595,0,0.433333333333333
2020,9,27,16,78.45,66.5833333333333,259.951666666667,0,0.333333333333333
2020,9,27,17,77.0833333333333,66.9166666666667,105.3075,0,0.325
2020,9,27,18,72.6916666666667,71.25,24.4866666666667,0,0.616666666666667
2020,9,27,19,69.8,78.0833333333333,8.23416666666667,0,0.2
2020,9,27,20,68.1083333333333,80.75,0.406666666666667,0,0.241666666666667
2020,9,27,21,67.0833333333333,80.8333333333333,0,0,0.0166666666666667
2020,9,27,22,65.8416666666667,79.6666666666667,0,0,0
2020,9,27,23,64.8833333333333,77.9166666666667,0,0,0.725
2020,9,27,24,63.2333333333333,76.5,0,0,0.375
2020,9,28,1,61.5083333333333,84.0833333333333,0,0.0511666666666667,0.283333333333333
2020,9,28,2,59.3833333333333,94.1666666666667,0,0.0806666666666667,0
2020,9,28,3,59.1666666666667,94,0,0.00783333333333333,0.133333333333333
2020,9,28,4,57.225,91.75,0,0,0.516666666666667
2020,9,28,5,55.7916666666667,92.75,0,0,0.0916666666666667
2020,9,28,6,55.0416666666667,94.0833333333333,0,0.07675,0.15
2020,9,28,7,54.45,94.9166666666667,0,0.00783333333333333,0.141666666666667
2020,9,28,8,54.25,95,0,0,0.075
2020,9,28,9,54.5833333333333,95,9.18333333333333,0,0
2020,9,28,10,54.9833333333333,94.8333333333333,12.7416666666667,0.0118333333333333,0
2020,9,28,11,55.5416666666667,94.25,21.9791666666667,0.0374166666666667,0.0166666666666667
2020,9,28,12,55.2666666666667,94.0833333333333,49.3683333333333,0.0471666666666667,0.183333333333333
2020,9,28,13,55.825,93.5,74.6241666666667,0.0235833333333333,0.216666666666667
2020,9,28,14,55.8833333333333,92.25,76.8766666666667,0,0.391666666666667
2020,9,28,15,55.9666666666667,90.5,77.2541666666667,0,0.158333333333333
2020,9,28,16,57.4583333333333,87.3333333333333,140.093333333333,0,0.233333333333333
2020,9,28,17,59.1583333333333,81.6666666666667,117.440833333333,0,0.316666666666667
2020,9,28,18,59.425,75.8333333333333,71.1683333333333,0,0.366666666666667
2020,9,28,19,58.275,77.8333333333333,24.0483333333333,0,0.133333333333333
2020,9,28,20,56.3916666666667,83.6666666666667,2.10916666666667,0,0.0916666666666667
2020,9,28,21,53.8083333333333,90,0,0,0.0166666666666667
2020,9,28,22,53.6083333333333,93.3333333333333,0,0.0689166666666667,0.05
2020,9,28,23,52.2083333333333,95.25,0,0,0
2020,9,28,24,51.9416666666667,94.5,0,0,0.0166666666666667
2020,9,29,1,50.2083333333333,95.3333333333333,0,0,0
2020,9,29,2,49.2583333333333,95.9166666666667,0,0,0
2020,9,29,3,48.4916666666667,95.6666666666667,0,0,0
2020,9,29,4,47.65,96,0,0,0.075
2020,9,29,5,47.4,95.4166666666667,0,0,0.0166666666666667
2020,9,29,6,46.4416666666667,95.1666666666667,0,0,0
2020,9,29,7,45.4833333333333,96.0833333333333,0,0,0
2020,9,29,8,44.7333333333333,96.75,0.856666666666667,0,0
2020,9,29,9,46.0416666666667,96.9166666666667,14.3516666666667,0,0
2020,9,29,10,49.5916666666667,91.6666666666667,27.8591666666667,0,0
2020,9,29,11,53.9166666666667,85.3333333333333,64.2541666666667,0,0.108333333333333
2020,9,29,12,64.4666666666667,61.1666666666667,235.535833333333,0,0.425
2020,9,29,13,66.2,56.9166666666667,513.831666666667,0,0.466666666666667
2020,9,29,14,65.175,57,694.736666666667,0,0.558333333333333
2020,9,29,15,63.5583333333333,54.75,262.645833333333,0,0.333333333333333
2020,9,29,16,61.375,60.3333333333333,109.7525,0,0.166666666666667
2020,9,29,17,63.0666666666667,56.8333333333333,169.933333333333,0,0.491666666666667
2020,9,29,18,59.2833333333333,69.25,35.2833333333333,0,0.233333333333333
2020,9,29,19,57.425,72.3333333333333,12.485,0,0.0333333333333333
2020,9,29,20,55.325,75.5833333333333,0.670833333333333,0,0
2020,9,29,21,52.2666666666667,84.25,0,0,0
2020,9,29,22,53.8,76.6666666666667,0,0,0.0166666666666667
2020,9,29,23,53.0166666666667,75.8333333333333,0,0,0.05
2020,9,29,24,53.4666666666667,75.1666666666667,0,0,0.0166666666666667
2020,9,30,1,52.5416666666667,80.6666666666667,0,0,0.05
2020,9,30,2,52.1416666666667,80.0833333333333,0,0,0.325
2020,9,30,3,51.05,82.9166666666667,0,0,0.125
2020,9,30,4,50.9666666666667,83.3333333333333,0,0,0.541666666666667
2020,9,30,5,50.9666666666667,83.0833333333333,0,0,0.516666666666667
2020,9,30,6,50.625,83.9166666666667,0,0,0.475
2020,9,30,7,50.925,82,0,0,0.275
2020,9,30,8,49.9833333333333,83.4166666666667,0.733333333333333,0,0.283333333333333
2020,9,30,9,51.6333333333333,80.0833333333333,14.5875,0,0.683333333333333
2020,9,30,10,52.5583333333333,80,41.3675,0,0.716666666666667
2020,9,30,11,53.275,80,56.0166666666667,0,0.416666666666667
2020,9,30,12,59.5333333333333,71,321.7725,0,1.04166666666667
2020,9,30,13,57.925,72.5,60.155,0,0.708333333333333
2020,9,30,14,61.25,68.4166666666667,281.536666666667,0,1.46666666666667
2020,9,30,15,64.7666666666667,61.8333333333333,224.3225,0,1.63333333333333
2020,9,30,16,61.0083333333333,72.6666666666667,236.299166666667,0.00783333333333333,1.89166666666667
2020,9,30,17,60.4833333333333,66.6666666666667,203.268333333333,0,2.325
2020,9,30,18,57.475,67.75,57.7,0,2.475
2020,9,30,19,56.0666666666667,67.0833333333333,22.435,0,0.966666666666667
2020,9,30,20,54.7083333333333,70.1666666666667,1.24333333333333,0,0.533333333333333
2020,9,30,21,54.3833333333333,70,0,0,0.425
